neutral,@orangejunkie it may work cause it keeps un syncing from the Xbox one
neutral,Crazy Monday: Michelle Obama juggles her roles with poise and grace http://t.co/zdlPQQOsKv
neutral,The 8th Center for Medical Progress Planned Parenthood expose video is up. Interview with Stem Express CEO Cate... http://t.co/TVOMKs3PSL
neutral,"@DavidMaxedon @rockytopinsider may just be the Nike gear but everyone also looks larger in the ""Core"" area."
positive,"Lol @my professor today ""jeez Morgan did you have too much fun on Labor Day?"" Yes. Yes I may have"
negative,Justin has been my bitch since the 6th grade
neutral,You're all talking about an iPhone event and I'm just sat here chatting about Tinder http://t.co/qBhOUGEjBM http://t.co/IBM9lJIoCI
negative,Anyone else feel like Cool Pope may be in jeopardy of going down Julius Caesar-style?
neutral,Start #reading the Oracle's Legacy trilogy #free: download the 1st book Children of Sun http://t.co/AZoRnioaZx #nook #ebook
neutral,DUP sabre rattling in Stormont before going into talks tomorrow &amp; willing to impose Tory cuts on the electorate. @BBCTalkback
neutral,#LRT My mom just called to razz me about not inviting her to help decorate the Pride Parade float I'm going to be in tomorrow.
neutral,Xperia Z5 pre-orders available at the Carphone Warehouse:  Sony may have only announced its ne... http://t.co/OHglq1Lhkx #tech #technews
negative,@kevinfolta OK- then you should have given the money back in the 1st place either way. Allegations against Monsanto are serious. Avoid COI.
neutral,"Let's give the secret service the stand down order on sept 11th like Obama, Clinton and Jarrett did. http://t.co/UB8n0BOUJc"
neutral,"The way the encounter with Tsipras is described suggests someone who likes to tell a good tale, no matter the cost http://t.co/GCo9QuVp38"
negative,John Kasich may is just Jeb Bush from the a different state. He's a mealy mouthed squish.  https://t.co/cDllS7Il9E
negative,Anyone else feel like Cool Pope may be in jeopardy of going down Julius Caesar-style?
neutral,"From the rumors department: Both Lumia 940 / XL coming to AT&amp;T, while T-Mobile may carry only Lumia 940 | NPU http://t.co/1aB7CiJZ9E"
neutral,"Sarah Palin to join Donald Trump and Ted Cruz at big rally in D.C. on Wednesday, 1:00 PM at the Capitol, to protest Obama's Iran nuke deal!"
negative,"Just minutes after Jeb Bush bashed Donald Trump in his stump speech on Thursday, Bush was questioned by a frustrated voter on what he"
positive,"Pictures: Mariah Carey out and about in Porto Cervo, Sardinia, Italy - 26 Aug 2015 http://t.co/r6UPP9ql1p #beautiful #Italy #MC25 #lambily"
neutral,@CollinsKey it's Friday in new Zealand so I'm sleeping in and watch teen wolf
neutral,i miss teen wolf so bad yesterday was the first monday without it it was sad
negative,When your friend gets a Lexus for her 15th birthday and you can't even afford a taco from the taco truck!??!!
neutral,Friends and Seinfeld (I didn't get cable until 3rd grade so I watched the shows on satellite) https://t.co/FsOjafAt8B
neutral,Apparently this is due to T-Mobile updating their LTE services in my area... We'll see if it's fixed tomorrow. http://t.co/APUsAxPPln
neutral,"On Friday night, former vice presidential candidate Sarah Palin chatted with current GOP presidential candidate... http://t.co/dLiAouFzMv"
positive,[humanicators] Free outdoor screening of Jurassic Park on the East Campus Quad - this Wed. at 9pm http://t.co/sAv6nN3VIA
neutral,"Labor Day weekend fun in the sun. A great white shark finds himself beached on the shore of Wellfleet beach Cape Cod,MA. After hours of"
neutral,Audio Question: hi i am new to Lexus ownership and have a 1998 gs300 with sat-nat and scree... http://t.co/ejflSOgE5P #lexus #Automotive
neutral,A judge ruled Friday that the graphic photos of Kurt Cobain's death will remain sealed per the wishes of his... http://t.co/PCKsWB9VYN
negative,Are they closing all schools 4 the Pope visit or the Million man march anniversary???? Foolishness. ...
neutral,"@talk2GLOBE hi, may i ask what are the requirements needed for the iphone 5s under plan 999?"
positive,"#Magazine #Book Sports Illustrated April 21, 1997 Issue Tiger Woods #Golf on the Cover New Master http://t.co/uUyVfpvGDX #TigerWoods #Sale"
positive,I'm really bored guys idk if you can tell I'm gonna have a Netflix marathon tomorrow suggest things I could watch
neutral,@ChristosMatskas It's October 4. SP4 running Windows 10 on 10/4. I hope it doesn't cost $2015.
neutral,So far only speaker tomorrow have reservations about is @glennbeck. Glenn has to classify Trump and cannot do it. Bothers him greatly. #tcot
positive,Castle crashers remastered on xbox one is free if you have the original on xbox 360 till 20th Sept. Releases today. #castleCrashers #XboxOne
positive,"@WhiteHartYid bit like Edge of Tomorrow film, but in that Tom Cruise gets it right in the end unlike Spurs"
negative,Oracle is the worst thing that ever happened to Sun and Solaris. Full Stop. http://t.co/mHKYycDbfR
positive,Xbox giveaway from Gamespot. They are giving me points for doing this. They may give to you too. Sorry. https://t.co/u3GHcypKTs
neutral,@ChaseEmory I may have mentioned that I had just came back from Jurassic World and was sleepy when TLing. I can't recall my thoughts.
positive,Hahah Lol so Halilovic was shaking when he saw Messi for the 1st time. I'ld probably faint if i ever meet him.
negative,May or may not have twisted my ankle reenacting Serena vs. Venus with my roommate last night.
positive,"I said, ""Whoo!"" like Ric Flair, and I'm off on Wednesday, so it's finna be a #TurntUpTuesday WHOO!"
negative,"@ruraljules If it makes you feeling any better....I got dumped by my 1st boyfriend, by note, right before Valentine's Day. :\"
neutral,so tomorrow is picture day but idc so i'm just going to pretend likei forgot and go in nike shorts. whoopse.
negative,".@Olivianuzzi Eric Cantor, who evidently wants Jeb Bush to lose the nomination, will endorse Jeb Bush on Thursday http://t.co/JoVLVrgPI2"
neutral,"#LQLDailyQuestion Which actress died aged 62 on the same day as Michael Jackson, June 25th 2009?"
negative,AS far as I am concerned you Murdered Stevens with Obama's help. Bring him down and your sentence may be lighter. You played part in Murder
negative,@SGgrc Oracle DID NOT bring us Java.  Sun (and James Gosling) brought us Java.  Oracle was just responsible for crapifying it.
negative,Wine update: I may have busted my ass attempting the Tom Cruise socks slide across the kitchen. Asshole gravity. #MistakesWereMade
neutral,.@tonyortegamusic @MagDods @rachelheldevans SCOTUS ruled that the 14th amendment applies to same sex marriage.
negative,"First 3 hour day of oracle tomorrow, Going to die."
negative,Sarah Palin says US immigrants should 'speak American' http://t.co/mQQ4Vk6CVs &lt; Errrr she means English right?
positive,"Zlatan , will your perfumes make me perform overhead kicks .&lt;3 https://t.co/q9tVV95mlr"
positive,"iPhone event recap video tonight, then Transloader for Mac app review on Saturday. Cool content coming up! :)"
neutral,While everyone is enjoying Valentine's day I'm going to be watching Deadpool for the 5th time
negative,"Google Support says compatible with T-Mobile, so...guess we bug them for a new SIM tomorrow, as planned."
positive,@ScandalABC @kerrywashington #TGIT and Kerry and Tony's little dance so cute and the cast is fab... looking forward to Thursday's telly!!
positive,. @DreamingReviews and the 2nd was a Valentine's Day story about Jane and Wallingford. Wonder if any of my tweeps have those 2 files
negative,"If it weren't for Christians, the Aztecs would never have stopped killing babies (like Planned Parenthood does.) https://t.co/PhRTVJIldR"
neutral,Starts Friday -  disaster action film SAN ANDREAS with Dwayne Johnson followed by TED 2 with Mark Wahlberg. http://t.co/i9m75FBuCR
negative,@TheWyldHeart @PositivelyJoan @GRTVnews Lying bucket of turds. The Clinton Foundation may have taken money from Gates and Monsanto but the
positive,Sony's 20th anniversary for the classic PlayStation! :D #20YearsOfPlay
neutral,"@jrconway3 @BitnerdGX Sure, it may not be in a direct sense. But Nintendo gives GX the support by sending them coverage and press releases."
neutral,"People can't grasp that perphaps by sending representatives to EU parliament that aren't from Ukip, we may just wield more democratic power."
negative,The continued attacks on the 2nd Amendment will continue if America is foolish enough to ever elect Joe Biden for POTUS (Obama's 3rd term).
negative,Jeb Bush pretending he's a co front runner but he's in 4th place and Carly Fioriana bragging how she's in 2nd place in 2 states. Losers.
negative,@matthew_west be careful that you're not using the same font as Nike or they may say it's trademark infringement for their slogan just do it
neutral,Regionals: Pedro to miss Messi: The latest stories from Tuesday's regional newspapers as Pedro says he is going to miss former team-m...
negative,Ok guys for the 3rd time MESSI WAS OUT OF PLACE THAT WASNT SUPPOSE TO BE A GOAL
neutral,"April 17, 1986 Madonna at the At Close Range premiere http://t.co/Lw4T3AplZF"
neutral,"Photo: staff: undercoverjuggalo: tom cruise has seen the sun and the moon, and even mars; the milky way and... http://t.co/6GBnu4kUMJ"
negative,Dairy from cows treated with Monsanto's growth hormone may sharply increase cancer risk and other diseases. https://t.co/eGRFRbZw5z
negative,Justin has been my bitch since the 6th grade
negative,"@ExecuteMonsanto met to say...Monsanto KILLS everything...this may be the one time I believe in an eye for an eye, and a tooth for a tooth."
positive,"New IPhone, it's a relegious day. https://t.co/ug29uE6zy1"
positive,Christmas times reminds me of working December at the mall at Abercrombie listening to Mariah Carey all the time
positive,"Tory saw me with my physics textbook and she said ""I wish you the best of luck may God be with you"" y me hecho la bendicion"
neutral,Going to watch edge of tomorrow again as I find it deeply satisfying to watch Tom cruise be killed repeatedly
neutral,Tsipras says snap election may be needed if he lacks a parliamentary majority http://t.co/R1fjEHwFrK #Forex http://t.co/04eMTitzeb
negative,"Jay-Z stole his whole 2nd verse from ""99 Problems"" from Bun B in the UGK song ""Touched"". Come on y'all listen to old hip hop."
negative,"My 4s is out of data till the 10th and can't connect to wifi anymore, I have an iPod now"
negative,@rupertmurdoch How will be hard to beat? The guy's Obama's 3rd term and he's not very bright. A CONSERVATIVE Repub will kick any Dem ass.
neutral,"@RoyHarperInRed [Dino sat and Abby babbled that she liked Taylor Swift, The Fray, One republic, and such.]"
negative,Fuck a Saturday class I just wanna go home and play with our squirrel and watch Jurassic Park
negative,"Today, Republicans will talk about how much they appreciate workers. Tomorrow they'll work to crush worker rights. #LaborDay sarah palin"
negative,@RGentle8 No idea sorry! Just kno pundits say Trump will prob. lose popularity later as he has little policy. Poss Jeb Bush may get Rep Nom?
neutral,&gt;&gt; Who leaked facts that may damage Tsipras+the deal more than Varoufakis? Why is V systematically undermining Tsipras since the referendum?
negative,MARKET WATCH: NYMEX crude oil prices slipped going into Labor Day - http://t.co/CnKyBtN2Ie
negative,@Momfullofhope @jeromeyee @thehill Warren may be rich but he is a Moron. Anybody who backed Obama on anything is
negative,"C'mon, Vince...we're not stupid.  We all know Sting's going to job to Rollins to make him look strong."
